EWHA_ORI_SPID	DB_Chemical_name	FINAL_CID	Hepatotoxicity	SCORE	HLT	PT	LIVERTOX_SCORE	LIVERTOX_REF_CONT	REF_FILE_NAME	REF_FILE_PAGE	SAMPLE_CLASS
LV_114	Betaxolol	2369	0	3	NO_HLT	NO_PT	E	There have been no well documented cases of clinically apparent, acute liver injury attributable to betaxolol.	Betaxolol.pdf	1	T_0_3
LV_115	Betrixaban	10275777	0	3	NO_HLT	NO_PT	E	Since approval and more widespread use, there have been no reports of clinically apparent liver injury due to betrixaban.	Betrixaban.pdf	1	T_0_3
LV_116	Bexarotene	82146	1	3	Cholestasis and jaundice	Jaundice	D	However, cases of clinically apparent liver injury with jaundice have been reported with bexarotene therapy, some of which were severe and even fatal.	Bexarotene.pdf	1	T_1_3
LV_117	Bicalutamide	2375	1	3	Hepatic failure and associated disorders	Hepatic failure	B	On the other hand, the product label for bicalutamide mentions that a few cases of fatal hepatic failure have been reported. The clinical pattern of liver injury with bicalutamide appears to resemble that of flutamide.	Bicalutamide.pdf	1	T_1_3
LV_118	Bictegravir	90311989	1	3	Hepatic viral infections	Hepatitis B	E	The product label for bictegravir mentions acute exacerbations of hepatitis B and hepatic failure as potential adverse reactions when bictegravir with emtricitabine and tenofovir is discontinued.	Bictegravir.pdf	1	T_1_3
LV_119	Binimetinib	10288191	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	E	In large clinical trials of the combination of encorafenib and binimetinib, abnormalities in routine liver tests were common and serum ALT elevations occurred in 26% of patients.	EncorafenibBinimetin.pdf	1	T_1_3
LV_120	Biotin	171548	0	3	NO_HLT	NO_PT	E	Biotin supplements have no known adverse events and have not been linked to ALT elevations or hepatotoxicity.	VitaminB.pdf	4	T_0_3
LV_121	Biperiden	2381	0	3	NO_HLT	NO_PT	E	Biperiden has not been reported to cause serum aminotransferase elevations, but it has not been evaluated for effects on serum enzyme levels in a prospective manner	Biperiden.pdf	1	T_0_3
LV_122	Bisacodyl	2391	0	3	NO_HLT	NO_PT	E	Bisacodyl has not been associated with serum enzyme elevations during therapy or with instances of clinically apparent liver injury.	Bisacodyl.pdf	1	T_0_3
LV_123	Bisoprolol	2405	0	3	NO_HLT	NO_PT	E	There have been no well documented cases of clinically apparent, acute liver injury attributable to bisoprolol.	Bisoprolol.pdf	1	T_0_3
LV_124	Boceprevir	10324367	1	3	Hepatic viral infections	Chronic hepatitis C	E	Nevertheless, in postmarketing studies of triple therapy of chronic hepatitis C with cirrhosis, decompensation was reported in 3% to 8% of patients and deaths from hepatic failure in 1% to 3%.	Boceprevir.pdf	2	T_1_3
LV_125	Bortezomib	387447	1	3	Hepatocellular damage and hepatitis NEC	Drug-induced liver injury	C	probable cause of clinically apparent drug induced liver injury	Bortezomib.pdf	2	T_1_3
LV_126	Bosutinib	5328940	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	Certainly other tyrosine kinase receptor inhibitors used in the therapy of CML such as imatinib, nilotinib and ponatinib have been associated with cases of acute liver injury with jaundice. With these agents, the liver injury typically arises after several months of therapy and the pattern of serum enzyme elevations is typically hepatocellular. 	Bosutinib.pdf	2	T_1_3
LV_127	Boswellic Acid	168928	0	3	NO_HLT	NO_PT	E	Boswellia is often included in multi-ingredient dietary supplements some of which have been implicated in liver injury, but a specific contribution from Boswellia to the injury could not be established.	Boswellia.pdf	1	T_0_3
LV_128	Bremelanotide	9941379	0	3	NO_HLT	NO_PT	D	 Thus, acute liver injury from bremelanotide may occur but is rare.	Bremelanotide.pdf	1	T_0_3
LV_129	Brentuximab vedotin	135300399	0	3	NO_HLT	NO_PT	E	here have been no published descriptions of clinically apparent liver injury with jaundice attributable to brentuximab.	Brentuximab_vedotin.pdf	1	T_0_3
LV_130	Brexanolone	92786	0	3	NO_HLT	NO_PT	E	No instances of acute, clinically apparent liver injury attributed to brexanolone have been reported. However, general clinical experience with brexanolone has been limited.	Brexanolone.pdf	1	T_0_3
LV_131	Brexpiprazole	11978813	0	3	NO_HLT	NO_PT	E	There have been no published reports of clinically apparent acute liver injury due to brexpiprazole and only rare instances have been reported with the much more frequently used aripiprazole.	Brexpiprazole.pdf	1	T_0_3
LV_132	Brigatinib	68165256	1	3	ETC	ETC	E	Clinically apparent liver injury with jaundice was not reported in the prelicensure studies of brigatinib and no reports have been published since its approval.	Brigatinib.pdf	1	T_1_3
LV_133	Brivaracetam	9837243	0	3	NO_HLT	NO_PT	E	Prospective studies reported that chronic brivaracetam therapy was not accompanied by significant elevations in serum aminotransferase levels and clinically apparent liver injury was not observed.	Brivaracetam.pdf	1	T_0_3
LV_134	Bromocriptine	31101	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	bromocriptine has been implicated in a small number of cases of clinically apparent acute liver injury, but the clinical characteristics and typical pattern of enzyme elevations has not been characterized and case reports of hepatic injury due to bromocriptine have not been published.	Bromocriptine.pdf	1	T_1_3
LV_135	Brompheniramine	6834	0	3	NO_HLT	NO_PT	NO_SCORE	Despite widespread use, the first generation antihistamines such as brompheniramine and chlorpheniramine have rarely been linked to liver test abnormalities or to clinically apparent liver injury. 	BrompheniramineChlor.pdf	1	T_0_3
LV_136	Budesonide	5281004	0	3	NO_HLT	NO_PT	E	In controlled trials, there were no reported cases of clinically apparent liver injury associated with its use. 	Budesonide.pdf	2	T_0_3
LV_137	Bumetanide	2471	0	3	NO_HLT	NO_PT	E	The cause of the rare occurrence of clinically apparent liver injury associated with the loop diuretics is not known. These agents are metabolized minimally by the liver and generally have rapid renal excretion.	LoopDiuretics.pdf	2	T_0_3
LV_138	Bupivacaine	2474	1	3	Cholestasis and jaundice	Jaundice	C	Nevertheless, there have been several case series of jaundice arising a few days to as long as a month after use of bupivacaine given over several days as a constant infusion or as repeated injections into a localized area of pain.	AmideLocalAnesthetic.pdf	2	T_1_3
LV_139	Buprenorphine	644073	1	3	Hepatocellular damage and hepatitis NEC	Hepatic necrosis	B	In most cases, the pattern of serum enzyme elevations was hepatocellular and the presentation resembled acute toxic hepatic necrosis.	Buprenorphine.pdf	2	T_1_3
LV_140	Buspirone	2477	0	3	NO_HLT	NO_PT	E	Buspirone has been associated with infrequent serum aminotransferase elevations, but has not been linked to instances of clinically apparent liver injury in the published literature.	Buspirone.pdf	1	T_0_3
LV_141	Busulfan	2478	1	3	Hepatic failure and associated disorders	ETC	A	In fatal instances, death from multiorgan failure arises within days to weeks of onset. 	Busulfan.pdf	2	T_1_3
LV_142	Butorphanol	5361092	0	3	NO_HLT	NO_PT	NO_SCORE	Therapy with butorphanol has not been linked to serum enzyme elevations during therapy or to instances of idiosyncratic, clinically apparent liver injury.	Butorphanol.pdf	1	T_0_3
LV_143	Cabazitaxel	9854073	0	3	NO_HLT	NO_PT	E*	Thus, cabazitaxel has not been linked to instances of idiosyncratic, clinically apparent liver injury, but has been found to cause acute hypersensitivity reactions which have the potential to lead to acute hepatic necrosis (as have docetaxel and paclitaxel).	Cabazitaxel.pdf	1	T_0_3
LV_144	Cabozantinib	25102847	1	3	Cholestasis and jaundice	Cholestasis	E	Serum ALT, AST and alkaline phosphatase elevations are listed as adverse reactions in the product label for cabozantinib, and cholestatic hepatitis is mentioned as a rare occurrence, but monitoring of serum enzymes during treatment is not specifically recommended.	Cabozantinib.pdf	1	T_1_3
LV_145	Caffeine	2519	0	3	NO_HLT	NO_PT	E	In high, toxic doses, caffeine can have severe effects on brain, heart and muscle function but has not been linked to clinically apparent liver injury.	Caffeine.pdf	1	T_0_3
LV_146	Caffeine	2519	0	3	NO_HLT	NO_PT	E	In high, toxic doses, caffeine can have severe effects on brain, heart and muscle function but has not been linked to clinically apparent liver injury.	SLIMQUICK.pdf	2	T_0_3
LV_147	Canagliflozin	24997615	1	3	Cholestasis and jaundice	Jaundice	E	During prelicensure studies, no instances of clinically apparent acute liver injury were convincingly linked to use of the SGLT-2 inhibitors, and serum enzyme elevations accompanied by jaundice occurred equally in the actively treated and placebo groups.	SGLT-2_Inhibitors.pdf	2	T_1_3
LV_148	Candesartan	2541	1	3	Cholestasis and jaundice	Hepatitis cholestatic	C	The onset is usually within 1 to 8 weeks of starting therapy and the serum enzyme pattern can be either hepatocellular or cholestatic with an acute hepatitis- or cholestatic hepatitis-like clinical syndrome.	Candesartan.pdf	1	T_1_3
LV_149	Cangrelor	9854012	0	3	NO_HLT	NO_PT	E	In addition, since marketing and release, there have been no published reports of clinically apparent liver injury or jaundice associated with cangrelor therapy and hepatotoxicity is not mentioned in the product label.	Cangrelor.pdf	1	T_0_3
LV_150	Cannabidiol	644019	0	3	NO_HLT	NO_PT	E*	There have been no convincing reports of clinically apparent liver injury with jaundice attributable to cannabidiol, but it has had very limited general use.	Cannabidiol.pdf	2	T_0_3
LV_151	Capecitabine	60953	1	3	Cholestasis and jaundice	Hepatitis cholestatic	E*	There have been no individual published case reports of clinically apparent liver injury attributed to capecitabine, but single instances of cholestatic hepatitis have been reported in clinical trials and are mentioned in the product label.	Capecitabine.pdf	1	T_1_3
LV_152	Capreomycin	3000502	0	3	NO_HLT	NO_PT	E	Intramuscular therapy with capreomycin has not been definitely linked to liver injury, either in the form of asymptomatic elevations in serum enzymes or of clinically apparent liver injury. However, the agent is rarely used and is always used in combination with other antituberculosis medications, many of which are well known to cause liver injury.	Capreomycin.pdf	1	T_0_3
LV_153	Captopril	44093	1	3	Cholestasis and jaundice	Cholestasis	B	The onset is usually within 2 to 12 weeks of starting therapy and the serum enzyme pattern is typically cholestatic (Case 1). In some instances, cholestasis has been prolonged and relapsing and associated with persistent elevations in serum alkaline phosphatase, suggestive of vanishing bile duct syndrome.	Captopril.pdf	1	T_1_3
LV_154	Captopril	44093	1	3	Cholestasis and jaundice	Cholestasis	B	The onset is usually within 2 to 12 weeks of starting therapy and the serum enzyme pattern is typically cholestatic (Case 1).	Captopril.pdf	1	T_1_3
LV_155	Carbamazepine	2554	1	3	Cholestasis and jaundice	Cholestasis	A	Carbamazepine hepatotoxicity can also occur without immunoallergic features in which case the latency to onset can be as long as 6 to 12 months after starting. The cases of carbamazepine liver injury without immunoallergic features tend to be hepatocellular rather than cholestatic or mixed and are more likely to be severe (Case 4).	Carbamazepine.pdf	2	T_1_3
LV_156	Carbidopa	34359	0	3	NO_HLT	NO_PT	E	There have been no published case reports of clinically apparent liver injury convincingly attributed to levodopa. 	LevodopaCarbodopa.pdf	1	T_0_3
LV_157	Carbinoxamine	2564	0	3	NO_HLT	NO_PT	E	Like many first generation antihistamines, carbinoxamine has not been linked to liver test abnormalities or to clinically apparent liver injury	Carbinoxamine.pdf	1	T_0_3
LV_158	Carboplatin	426756	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	D	Mild and transient elevations in serum aminotransferase levels are found in up to one-third of patients taking carboplatin. However, clinically apparent acute liver injury from carboplatin is extremely rare and the characteristics of such injury have not been well defined.	Carboplatin.pdf	1	T_1_3
LV_159	Carfilzomib	11556711	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	In several studies there were reports of clinically apparent liver injury including acute liver failure in patients receiving carfilzomib; however, in most instances multiple concomitant medications were being taken (such as lenalidomide) and the specific role of carfilzomib in causing the liver injury was not always clear.	Carfilzomib.pdf	1	T_1_3
LV_160	Carglumic Acid	121396	0	3	NO_HLT	NO_PT	E	Since approval, there have been no published reports of hepatotoxicity attributed to carglumic acid and the product label does not mention liver injury as an adverse event.	CarglumicAcid.pdf	1	T_0_3
LV_161	Cariprazine	11154555	0	3	NO_HLT	NO_PT	E	Elevations above 5 times ULN were rare <1% and no patient developed clinically apparent liver injury with jaundice or symptoms.	Cariprazine.pdf	2	T_0_3
LV_162	Carisoprodol	2576	0	3	NO_HLT	NO_PT	E	There have been no adequate prospective studies demonstrating the rates of aminotransferase elevations on carisoprodol therapy or convincing case reports of clinically apparent liver injury due to carisoprodol.	Carisoprodol.pdf	1	T_0_3
LV_163	Carvedilol	2585	1	3	Hepatocellular damage and hepatitis NEC	Mixed liver injury	D	Despite its wide spread use, carvedilol has been linked to only a single case of clinically apparent liver injury, with injury arising 6 months after starting therapy and a mixed pattern of enzyme elevations without jaundice or signs of hypersensitivity or autoimmunity, and rapid recovery on stopping. 	Carvedilol.pdf	1	T_1_3
LV_164	Caspofungin	2826718	1	3	Hepatic failure and associated disorders	Acute hepatic failure	D	Nevertheless, the product label for all three echinocandins mentions adverse events of serum enzyme elevations, hepatitis and acute liver failure.	Echinocandins.pdf	2	T_1_3
LV_165	Catechin	9064	1	3	Hepatocellular damage and hepatitis NEC	Mixed liver injury	C	The time to onset was 1 to 5 months, and the pattern of enzyme elevations was usually hepatocellular or mixed.	Flavocoxid.pdf	1	T_1_3
